"","gene.symbol","cell.type","gene.weight","ensembl.id"
"190","TCN2","Mono",22.0845922731024,"ENSG00000185339"
"191","THBD","Mono",34.3429265951051,"ENSG00000178726"
"192","TMEM144","Mono",19.9124211097326,"ENSG00000164124"
"193","TNFAIP2","Mono",22.8460062379178,"ENSG00000185215"
"194","TPRG1","Mono",27.3515443766425,"ENSG00000188001"
"195","TREM1","Mono",59.173077891233,"ENSG00000124731"
"196","VCAN","Mono",21.8490359002258,"ENSG00000038427"
"197","WDFY3","Mono",25.0121947289654,"ENSG00000163625"
"198","ZNF697","Mono",22.1908929927378,"ENSG00000143067"
"199","ZNF804A","Mono",22.7637264795812,"ENSG00000170396"
"200","ADGRL3","Mono",22.0876842200637,"ENSG00000150471"
"201","ANAPC1P1","8T",10.5446493787088,NA
"202","BRDT","8T",2.82083685596636,"ENSG00000137948"
"203","CD8A","8T",11.6347390417888,"ENSG00000153563"
"204","CRTAM","8T",6.60327295245498,"ENSG00000109943"
"205","EOMES","8T",2.52894288982958,"ENSG00000163508"
"206","GATA6-AS1","8T",3.20232639328701,"ENSG00000266010"
"207","IL7R","8T",2.35331415513719,"ENSG00000168685"
"208","KLRA1P","8T",3.41815531364226,NA
"209","KLRC4","8T",5.35388103298556,"ENSG00000183542"
"210","KLRK1","8T",3.62017706933954,"ENSG00000213809"
"211","KRTAP12-3","8T",2.68433690877217,"ENSG00000205439"
"212","KRTAP12-4","8T",3.3968481867882,"ENSG00000212933"
"213","NSG1","8T",3.59508824523279,"ENSG00000168824"
"214","PTCH1","8T",2.3800864972009,"ENSG00000185920"
"215","RTP5","8T",3.48197909309871,"ENSG00000188011"
"216","STYK1","8T",3.83258081407336,"ENSG00000060140"
"217","THEMIS","8T",2.33769350018953,"ENSG00000172673"
"218","TMIE","8T",2.30306505737929,"ENSG00000181585"
"219","CD96","8T",2.36337121021143,"ENSG00000153283"
"220","ITPK1-AS1","8T",3.34345866177381,"ENSG00000258730"
"221","IFNG","8T",3.3608919128039,"ENSG00000111537"
"222","JAKMIP1","8T",3.47144693498627,"ENSG00000152969"
"223","CD3D","8T",2.45545915906721,"ENSG00000167286"
"224","PRDM5","8T",3.68909683092252,"ENSG00000138738"
"225","FBXO32","8T",2.40940523188664,"ENSG00000156804"
"226","TNIP3","8T",2.63551952327865,"ENSG00000050730"
"227","GZMK","8T",2.74600593691279,"ENSG00000113088"
"228","NPBWR1","8T",2.76907030051282,"ENSG00000288611"
"229","H3F3C","8T",2.32801968474519,NA
"230","SHISA2","8T",2.44633445180389,"ENSG00000180730"
"231","PTPRK","8T",2.72479428173425,"ENSG00000152894"
"232","C14orf177","8T",3.18086292434939,NA
"233","CCL5","8T",2.54202040748322,"ENSG00000271503"
"234","NPAS2","8T",2.90878392306171,"ENSG00000170485"
"235","SYNE1","8T",2.42658641971969,"ENSG00000131018"
"236","CADM1","8T",4.48518060529404,"ENSG00000182985"
"237","NRCAM","8T",2.6357951376792,"ENSG00000091129"
"238","LINC00944","8T",2.69394606400657,NA
"239","GALNT11","8T",2.86528857659371,"ENSG00000178234"
"240","ABCD2","8T",2.55316245005983,"ENSG00000173208"
"241","LRRN3","8T",2.39888635295179,"ENSG00000173114"
"242","SH2D1A","8T",2.34149486226744,"ENSG00000183918"
"243","SNTG2","8T",2.77821170969747,"ENSG00000172554"
"244","MRGPRX2","8T",2.73022858449706,"ENSG00000183695"
"245","PRR4","8T",2.62857786546924,"ENSG00000111215"
"246","RRP7A","8T",2.78677986135524,"ENSG00000189306"
"247","CD248","8T",2.63158184471455,"ENSG00000174807"
"248","LINC01848","8T",2.45663205329969,NA
"249","GPX5","8T",2.43589805042959,"ENSG00000224586"
"250","IGFBP3","8T",3.24816959548563,"ENSG00000146674"
"251","NPR3","8T",2.64242369098838,"ENSG00000113389"
"252","RBMS1","8T",2.37812448829139,"ENSG00000153250"
"253","SFRP5","8T",4.62472882203454,"ENSG00000120057"
"254","LAG3","8T",2.45354484781522,"ENSG00000089692"
"255","SRM","8T",2.31110729796799,"ENSG00000116649"
"256","CA6","8T",2.67971883652135,"ENSG00000131686"
"257","DSC1","8T",3.36923710562685,"ENSG00000134765"
"258","MIR4474","8T",2.45510604807378,"ENSG00000264941"
"259","SLC35G3","8T",2.41576195403281,"ENSG00000164729"
"260","LOC643542","8T",2.42034876850446,NA
"261","AGAP1","8T",2.44524839155885,"ENSG00000157985"
